USA,Database,Name,Accession,Type,Length,GC,CAI,Organism,Description
fasta::barcode01.ffn:bc01_02700,-,bc01_02700,-,N,2121,64.31,0.813,,Neutral endopeptidase
fasta::barcode01.ffn:bc01_02701,-,bc01_02701,-,N,2217,62.47,0.622,,Neutral endopeptidase
fasta::barcode01.ffn:bc01_02702,-,bc01_02702,-,N,2013,66.87,0.777,,Neutral endopeptidase
fasta::barcode01.ffn:bc01_02703,-,bc01_02703,-,N,687,64.92,0.693,,Rhomboid family protein
fasta::barcode01.ffn:bc01_02704,-,bc01_02704,-,N,594,66.67,0.442,,Methylated-DNA--protein-cysteine methyltransferase
fasta::barcode01.ffn:bc01_02705,-,bc01_02705,-,N,1371,64.92,0.668,,Glutathione amide reductase
fasta::barcode01.ffn:bc01_02706,-,bc01_02706,-,N,1251,67.07,0.621,,D-amino acid dehydrogenase 1
fasta::barcode01.ffn:bc01_02707,-,bc01_02707,-,N,1245,66.18,0.685,,hypothetical protein
fasta::barcode01.ffn:bc01_02708,-,bc01_02708,-,N,480,62.71,0.801,,XopAZ
fasta::barcode01.ffn:bc01_02709,-,bc01_02709,-,N,603,64.51,0.516,,NlpC/P60 family protein
fasta::barcode01.ffn:bc01_02710,-,bc01_02710,-,N,465,66.67,0.76,,Murein DD-endopeptidase MepH
fasta::barcode01.ffn:bc01_02711,-,bc01_02711,-,N,531,62.9,0.665,,Thioesterase superfamily protein
fasta::barcode01.ffn:bc01_02712,-,bc01_02712,-,N,732,68.31,0.626,,hypothetical protein
fasta::barcode01.ffn:bc01_02713,-,bc01_02713,-,N,819,67.16,0.65,,Trans-aconitate 2-methyltransferase
fasta::barcode01.ffn:bc01_02714,-,bc01_02714,-,N,1341,65.47,0.746,,C4-dicarboxylate transport protein 2
fasta::barcode01.ffn:bc01_02715,-,bc01_02715,-,N,1701,69.84,0.778,,Alkaline phosphatase
fasta::barcode01.ffn:bc01_02716,-,bc01_02716,-,N,1299,71.59,0.706,,tRNA(Ile)-lysidine synthase
fasta::barcode01.ffn:bc01_02717,-,bc01_02717,-,N,264,64.39,0.769,,Exodeoxyribonuclease 7 small subunit
fasta::barcode01.ffn:bc01_02718,-,bc01_02718,-,N,774,69.38,0.707,,Farnesyl diphosphate synthase
fasta::barcode01.ffn:bc01_02719,-,bc01_02719,-,N,210,57.14,0.428,,hypothetical protein
fasta::barcode01.ffn:bc01_02720,-,bc01_02720,-,N,1098,65.57,0.727,,Lysine-specific metallo-endopeptidase
fasta::barcode01.ffn:bc01_02721,-,bc01_02721,-,N,390,63.85,0.819,,hypothetical protein
fasta::barcode01.ffn:bc01_02722,-,bc01_02722,-,N,1413,68.79,0.702,,Metalloprotease PmbA
fasta::barcode01.ffn:bc01_02723,-,bc01_02723,-,N,582,63.75,0.705,,hypothetical protein
fasta::barcode01.ffn:bc01_02724,-,bc01_02724,-,N,1446,67.22,0.755,,Metalloprotease TldD
fasta::barcode01.ffn:bc01_02725,-,bc01_02725,-,N,756,68.39,0.673,,hypothetical protein
fasta::barcode01.ffn:bc01_02726,-,bc01_02726,-,N,3891,71.42,0.722,,hypothetical protein
fasta::barcode01.ffn:bc01_02727,-,bc01_02727,-,N,1500,65.47,0.813,,Ribonuclease G
fasta::barcode01.ffn:bc01_02728,-,bc01_02728,-,N,573,67.19,0.622,,dTTP/UTP pyrophosphatase
fasta::barcode01.ffn:bc01_02729,-,bc01_02729,-,N,738,64.5,0.738,,26 kDa periplasmic immunogenic protein
fasta::barcode01.ffn:bc01_02730,-,bc01_02730,-,N,3105,62.51,0.67,,TonB dependent receptor
fasta::barcode01.ffn:bc01_02731,-,bc01_02731,-,N,678,68.88,0.631,,hypothetical protein
fasta::barcode01.ffn:bc01_02732,-,bc01_02732,-,N,471,68.37,0.699,,Ribosomal RNA large subunit methyltransferase H
fasta::barcode01.ffn:bc01_02733,-,bc01_02733,-,N,1536,69.79,0.766,,hypothetical protein
fasta::barcode01.ffn:bc01_02734,-,bc01_02734,-,N,417,64.27,0.761,,Ribosomal silencing factor RsfS
fasta::barcode01.ffn:bc01_02735,-,bc01_02735,-,N,690,73.04,0.665,,Nicotinate-nucleotide adenylyltransferase
fasta::barcode01.ffn:bc01_02736,-,bc01_02736,-,N,1029,69.78,0.735,,DNA polymerase III subunit delta
fasta::barcode01.ffn:bc01_02737,-,bc01_02737,-,N,651,68.82,0.744,,LPS-assembly lipoprotein LptE
fasta::barcode01.ffn:bc01_02738,-,bc01_02738,-,N,2658,65.46,0.83,,Leucine--tRNA ligase
fasta::barcode01.ffn:bc01_02739,-,bc01_02739,-,N,627,72.41,0.739,,hypothetical protein
fasta::barcode01.ffn:bc01_02740,-,bc01_02740,-,N,858,66.32,0.742,,Chaperedoxin
fasta::barcode01.ffn:bc01_02741,-,bc01_02741,-,N,450,62.44,0.72,,hypothetical protein
fasta::barcode01.ffn:bc01_02742,-,bc01_02742,-,N,240,60.83,0.632,,hypothetical protein
fasta::barcode01.ffn:bc01_02743,-,bc01_02743,-,N,906,66.67,0.672,,Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD
fasta::barcode01.ffn:bc01_02744,-,bc01_02744,IS1595,N,888,67.91,0.667,,family transposase ISBsp7
fasta::barcode01.ffn:bc01_02745,-,bc01_02745,-,N,993,69.69,0.718,,Glycine cleavage system transcriptional activator
fasta::barcode01.ffn:bc01_02746,-,bc01_02746,-,N,315,64.44,0.655,,Helix-turn-helix domain protein
fasta::barcode01.ffn:bc01_02747,-,bc01_02747,-,N,1419,69.49,0.691,,hypothetical protein
fasta::barcode01.ffn:bc01_02748,-,bc01_02748,-,N,294,60.54,0.726,,hypothetical protein
fasta::barcode01.ffn:bc01_02749,-,bc01_02749,-,N,801,69.79,0.675,,hypothetical protein
fasta::barcode01.ffn:bc01_02750,-,bc01_02750,-,N,126,62.7,0.627,,hypothetical protein
fasta::barcode01.ffn:bc01_02751,-,bc01_02751,-,N,1803,65.34,0.762,,hypothetical protein
fasta::barcode01.ffn:bc01_02752,-,bc01_02752,-,N,273,61.9,0.571,,IS3 family transposase ISXac3
fasta::barcode01.ffn:bc01_02753,-,bc01_02753,-,N,819,61.17,0.526,,IS3 family transposase ISXac3
fasta::barcode01.ffn:bc01_02754,-,bc01_02754,-,N,1833,63.72,0.699,,Putative multidrug export ATP-binding/permease protein
fasta::barcode01.ffn:bc01_02755,-,bc01_02755,-,N,1407,65.25,0.723,,Na(+)/H(+)-K(+) antiporter GerN
fasta::barcode01.ffn:bc01_02756,-,bc01_02756,-,N,1629,65.19,0.707,,D-aminopeptidase
fasta::barcode01.ffn:bc01_02757,-,bc01_02757,-,N,501,68.06,0.612,,Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
fasta::barcode01.ffn:bc01_02758,-,bc01_02758,-,N,828,67.03,0.642,,hypothetical protein
fasta::barcode01.ffn:bc01_02759,-,bc01_02759,-,N,942,67.73,0.712,,EamA-like transporter family protein
fasta::barcode01.ffn:bc01_02760,-,bc01_02760,-,N,723,63.9,0.736,,Dual-specificity RNA pseudouridine synthase RluF
fasta::barcode01.ffn:bc01_02761,-,bc01_02761,-,N,2367,67.72,0.75,,EAL domain protein
fasta::barcode01.ffn:bc01_02762,-,bc01_02762,-,N,1929,68.74,0.802,,ATP-dependent RNA helicase DeaD
fasta::barcode01.ffn:bc01_02763,-,bc01_02763,-,N,501,66.07,0.755,,ECF RNA polymerase sigma factor SigM
fasta::barcode01.ffn:bc01_02764,-,bc01_02764,-,N,648,68.83,0.664,,hypothetical protein
fasta::barcode01.ffn:bc01_02765,-,bc01_02765,-,N,243,63.79,0.721,,S4 domain protein
fasta::barcode01.ffn:bc01_02766,-,bc01_02766,-,N,1179,68.7,0.624,,Ubiquinone hydroxylase UbiM
fasta::barcode01.ffn:bc01_02767,-,bc01_02767,-,N,402,67.16,0.809,,MAPEG family protein
fasta::barcode01.ffn:bc01_02768,-,bc01_02768,-,N,546,71.61,0.66,,hypothetical protein
fasta::barcode01.ffn:bc01_02769,-,bc01_02769,-,N,246,69.11,0.602,,hypothetical protein
fasta::barcode01.ffn:bc01_02770,-,bc01_02770,-,N,1206,70.4,0.747,,hypothetical protein
fasta::barcode01.ffn:bc01_02771,-,bc01_02771,-,N,1515,69.7,0.638,,putative bifunctional transcriptional activator/DNA repair enzyme AlkA
fasta::barcode01.ffn:bc01_02772,-,bc01_02772,-,N,543,70.9,0.688,,Methylated-DNA--protein-cysteine methyltransferase
fasta::barcode01.ffn:bc01_02773,-,bc01_02773,-,N,1275,70.9,0.744,,Type I phosphodiesterase / nucleotide pyrophosphatase
fasta::barcode01.ffn:bc01_02774,-,bc01_02774,-,N,1362,69.24,0.661,,H(+)/Cl(-) exchange transporter ClcA
fasta::barcode01.ffn:bc01_02775,-,bc01_02775,-,N,183,62.84,0.649,,hypothetical protein
fasta::barcode01.ffn:bc01_02776,-,bc01_02776,-,N,417,67.15,0.653,,MerC mercury resistance protein
fasta::barcode01.ffn:bc01_02777,-,bc01_02777,-,N,2067,67.01,0.792,,putative TonB-dependent receptor
fasta::barcode01.ffn:bc01_02778,-,bc01_02778,-,N,423,67.38,0.649,,hypothetical protein
fasta::barcode01.ffn:bc01_02779,-,bc01_02779,-,N,1230,66.83,0.646,,L-lactate transporter
fasta::barcode01.ffn:bc01_02780,-,bc01_02780,-,N,1014,65.29,0.637,,Cytochrome bd-I ubiquinol oxidase subunit 2
fasta::barcode01.ffn:bc01_02781,-,bc01_02781,-,N,1374,64.99,0.662,,Cytochrome bd-II ubiquinol oxidase subunit 1
fasta::barcode01.ffn:bc01_02782,-,bc01_02782,-,N,486,67.08,0.727,,hypothetical protein
fasta::barcode01.ffn:bc01_02783,-,bc01_02783,-,N,2973,64.08,0.716,,Putative formate dehydrogenase
fasta::barcode01.ffn:bc01_02784,-,bc01_02784,-,N,2379,63.98,0.71,,Vitamin B12 transporter BtuB
fasta::barcode01.ffn:bc01_02785,-,bc01_02785,-,N,1782,63.97,0.577,,Microbial serine proteinase
fasta::barcode01.ffn:bc01_02786,-,bc01_02786,-,N,621,66.99,0.498,,hypothetical protein
fasta::barcode01.ffn:bc01_02787,-,bc01_02787,-,N,246,62.2,0.618,,Microbial serine proteinase
fasta::barcode01.ffn:bc01_02788,-,bc01_02788,-,N,246,64.63,0.604,,1-deoxyxylulose-5-phosphate synthase YajO
fasta::barcode01.ffn:bc01_02789,-,bc01_02789,-,N,1209,70.97,0.708,,Inner membrane transport protein YdhP
fasta::barcode01.ffn:bc01_02790,-,bc01_02790,-,N,933,68.49,0.667,,transcriptional regulator PtxR 
fasta::barcode01.ffn:bc01_02791,-,bc01_02791,-,N,606,62.21,0.38,,hypothetical protein
fasta::barcode01.ffn:bc01_02792,-,bc01_02792,-,N,1557,62.43,0.512,,Microbial serine proteinase
fasta::barcode01.ffn:bc01_02793,-,bc01_02793,-,N,591,64.47,0.466,,hypothetical protein
fasta::barcode01.ffn:bc01_02794,-,bc01_02794,-,N,210,66.19,0.549,,hypothetical protein
fasta::barcode01.ffn:bc01_02795,-,bc01_02795,-,N,912,66.23,0.676,,HTH-type transcriptional activator RhaS
fasta::barcode01.ffn:bc01_02796,-,bc01_02796,-,N,474,69.62,0.752,,Cupin domain protein
fasta::barcode01.ffn:bc01_02797,-,bc01_02797,-,N,900,66.56,0.702,,transcriptional regulator PtxR 
fasta::barcode01.ffn:bc01_02798,-,bc01_02798,-,N,984,66.16,0.647,,Aldo-keto reductase IolS
fasta::barcode01.ffn:bc01_02799,-,bc01_02799,-,N,591,68.53,0.628,,hypothetical protein
fasta::barcode01.ffn:bc01_02800,-,bc01_02800,-,N,1494,68.14,0.709,,multidrug efflux pump channel protein MtrE 
fasta::barcode01.ffn:bc01_02801,-,bc01_02801,-,N,3135,63.6,0.731,,acriflavine resistance protein B 
fasta::barcode01.ffn:bc01_02802,-,bc01_02802,-,N,1200,70.08,0.719,,acriflavine resistance protein A 
fasta::barcode01.ffn:bc01_02803,-,bc01_02803,-,N,618,62.46,0.604,,hypothetical protein
fasta::barcode01.ffn:bc01_02804,-,bc01_02804,-,N,198,62.12,0.451,,hypothetical protein
fasta::barcode01.ffn:bc01_02805,-,bc01_02805,-,N,519,64.93,0.723,,Ferric uptake regulator family protein
fasta::barcode01.ffn:bc01_02806,-,bc01_02806,-,N,1404,65.53,0.805,,Glutamate--tRNA ligase
fasta::barcode01.ffn:bc01_02807,-,bc01_02807,-,N,1092,66.76,0.731,,hypothetical protein
fasta::barcode01.ffn:bc01_02808,-,bc01_02808,-,N,885,66.89,0.688,,(R)-stereoselective amidase
fasta::barcode01.ffn:bc01_02809,-,bc01_02809,-,N,597,67.84,0.687,,hypothetical protein
fasta::barcode01.ffn:bc01_02810,-,bc01_02810,-,N,312,70.19,0.614,,hypothetical protein
fasta::barcode01.ffn:bc01_02811,-,bc01_02811,-,N,411,68.61,0.536,,hypothetical protein
fasta::barcode01.ffn:bc01_02812,-,bc01_02812,-,N,1320,65.61,0.71,,Inner membrane protein CreD
fasta::barcode01.ffn:bc01_02813,-,bc01_02813,-,N,1449,67.36,0.717,,Sensor protein CreC
fasta::barcode01.ffn:bc01_02814,-,bc01_02814,-,N,354,67.23,0.534,,hypothetical protein
fasta::barcode01.ffn:bc01_02815,-,bc01_02815,-,N,708,70.48,0.77,,biofilm-controlling response regulator 
fasta::barcode01.ffn:bc01_02816,-,bc01_02816,-,N,909,69.09,0.789,,Ribosomal RNA large subunit methyltransferase J
fasta::barcode01.ffn:bc01_02817,-,bc01_02817,-,N,543,66.3,0.716,,Peptidyl-lysine N-acetyltransferase PatZ
fasta::barcode01.ffn:bc01_02818,-,bc01_02818,-,N,3468,66.35,0.764,,Transcription-repair-coupling factor
fasta::barcode01.ffn:bc01_02819,-,bc01_02819,-,N,330,65.76,0.638,,STAS domain protein
fasta::barcode01.ffn:bc01_02820,-,bc01_02820,-,N,2013,64.83,0.722,,chemotaxis protein CheA 
fasta::barcode01.ffn:bc01_02821,-,bc01_02821,-,N,2136,65.54,0.775,,hypothetical protein
fasta::barcode01.ffn:bc01_02822,-,bc01_02822,-,N,516,66.67,0.727,,purine-binding chemotaxis protein CheW 
fasta::barcode01.ffn:bc01_02823,-,bc01_02823,-,N,1284,68.07,0.685,,Oxygen sensor protein DosP
fasta::barcode01.ffn:bc01_02824,-,bc01_02824,-,N,828,62.92,0.745,,chemotaxis protein methyltransferase 
fasta::barcode01.ffn:bc01_02825,-,bc01_02825,-,N,1110,67.48,0.735,,chemotaxis-specific methylesterase 
fasta::barcode01.ffn:bc01_02826,-,bc01_02826,-,N,1563,66.03,0.748,,phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase 
fasta::barcode01.ffn:bc01_02827,-,bc01_02827,-,N,2100,64.9,0.773,,Neutral endopeptidase
fasta::barcode01.ffn:bc01_02828,-,bc01_02828,-,N,318,61.64,0.572,,hypothetical protein
fasta::barcode01.ffn:bc01_02829,-,bc01_02829,-,N,750,65.47,0.76,,23-bisphosphoglycerate-dependent phosphoglycerate mutase
fasta::barcode01.ffn:bc01_02830,-,bc01_02830,-,N,711,69.2,0.643,,Endonuclease V
fasta::barcode01.ffn:bc01_02831,-,bc01_02831,-,N,891,68.91,0.734,,Pirin
fasta::barcode01.ffn:bc01_02832,-,bc01_02832,-,N,462,66.67,0.732,,hypothetical protein
fasta::barcode01.ffn:bc01_02833,-,bc01_02833,-,N,435,67.82,0.68,,OsmC-like protein
fasta::barcode01.ffn:bc01_02834,-,bc01_02834,-,N,861,67.6,0.737,,Pirin
fasta::barcode01.ffn:bc01_02835,-,bc01_02835,-,N,2073,64.74,0.783,,Pyruvate/proton symporter BtsT
fasta::barcode01.ffn:bc01_02836,-,bc01_02836,-,N,225,62.22,0.695,,Selenoprotein putative
fasta::barcode01.ffn:bc01_02837,-,bc01_02837,-,N,678,65.93,0.598,,6-phosphogluconate phosphatase
fasta::barcode01.ffn:bc01_02838,-,bc01_02838,-,N,765,64.31,0.622,,Ankyrin repeats (3 copies)
fasta::barcode01.ffn:bc01_02839,-,bc01_02839,-,N,1197,65.25,0.685,,hypothetical protein
fasta::barcode01.ffn:bc01_02840,-,bc01_02840,-,N,1251,67.07,0.697,,hypothetical protein
fasta::barcode01.ffn:bc01_02841,-,bc01_02841,-,N,216,64.35,0.642,,hypothetical protein
fasta::barcode01.ffn:bc01_02842,-,bc01_02842,-,N,96,55.21,0.58,,hypothetical protein
fasta::barcode01.ffn:bc01_02843,-,bc01_02843,-,N,609,70.61,0.678,,Molybdenum cofactor guanylyltransferase
fasta::barcode01.ffn:bc01_02844,-,bc01_02844,-,N,975,69.23,0.602,,Molybdenum cofactor insertion chaperone PaoD
fasta::barcode01.ffn:bc01_02845,-,bc01_02845,-,N,2208,65.4,0.673,,Aldehyde oxidoreductase molybdenum-binding subunit PaoC
fasta::barcode01.ffn:bc01_02846,-,bc01_02846,-,N,951,66.67,0.725,,Aldehyde oxidoreductase FAD-binding subunit PaoB
fasta::barcode01.ffn:bc01_02847,-,bc01_02847,-,N,651,64.67,0.659,,Aldehyde oxidoreductase iron-sulfur-binding subunit PaoA
fasta::barcode01.ffn:bc01_02848,-,bc01_02848,-,N,1008,66.67,0.629,,colibactin hybrid non-ribosomal peptide synthetase/type I polyketide synthase ClbB
fasta::barcode01.ffn:bc01_02849,-,bc01_02849,-,N,1485,65.99,0.674,,Diguanylate cyclase GGDEF domain
fasta::barcode01.ffn:bc01_02850,-,bc01_02850,-,N,1296,59.03,0.464,,McrBC 5-methylcytosine restriction system component
fasta::barcode01.ffn:bc01_02851,-,bc01_02851,-,N,2529,56.54,0.458,,AAA domain (dynein-related subfamily)
fasta::barcode01.ffn:bc01_02852,-,bc01_02852,-,N,297,58.92,0.554,,hypothetical protein
fasta::barcode01.ffn:bc01_02853,-,bc01_02853,-,N,519,66.28,0.765,,Single-stranded DNA-binding protein
fasta::barcode01.ffn:bc01_02854,-,bc01_02854,-,N,999,67.97,0.765,,Octaprenyl diphosphate synthase
fasta::barcode01.ffn:bc01_02855,-,bc01_02855,-,N,801,67.54,0.746,,Dienelactone hydrolase family protein
fasta::barcode01.ffn:bc01_02856,-,bc01_02856,-,N,1407,68.73,0.686,,UDP-N-acetylmuramoyl-L-alanine--L-glutamate ligase
fasta::barcode01.ffn:bc01_02857,-,bc01_02857,-,N,1356,64.82,0.684,,UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-L-glutamate epimerase
fasta::barcode01.ffn:bc01_02858,-,bc01_02858,-,N,459,65.58,0.602,,hypothetical protein
fasta::barcode01.ffn:bc01_02859,-,bc01_02859,-,N,2691,65.4,0.682,,Diaminopimelate decarboxylase
fasta::barcode01.ffn:bc01_02860,-,bc01_02860,-,N,879,70.53,0.686,,phenazine biosynthesis protein PhzF isomerase 
fasta::barcode01.ffn:bc01_02861,-,bc01_02861,-,N,882,69.84,0.736,,phenazine biosynthesis protein PhzF isomerase 
fasta::barcode01.ffn:bc01_02862,-,bc01_02862,-,N,603,66.83,0.678,,hypothetical protein
fasta::barcode01.ffn:bc01_02863,-,bc01_02863,-,N,435,63.22,0.723,,Peroxiredoxin OsmC
fasta::barcode01.ffn:bc01_02864,-,bc01_02864,-,N,948,68.78,0.73,,aspartate carbamoyltransferase 
fasta::barcode01.ffn:bc01_02865,-,bc01_02865,-,N,468,71.79,0.674,,Putative pre-16S rRNA nuclease
fasta::barcode01.ffn:bc01_02866,-,bc01_02866,-,N,567,67.55,0.694,,hypothetical protein
fasta::barcode01.ffn:bc01_02867,-,bc01_02867,-,N,1857,66.24,0.655,,hypothetical protein
fasta::barcode01.ffn:bc01_02868,-,bc01_02868,-,N,540,62.41,0.736,,DNA-3-methyladenine glycosylase 1
fasta::barcode01.ffn:bc01_02869,-,bc01_02869,-,N,1263,66.27,0.637,,hypothetical protein
fasta::barcode01.ffn:bc01_02870,-,bc01_02870,-,N,900,64.78,0.666,,hypothetical protein
fasta::barcode01.ffn:bc01_02871,-,bc01_02871,-,N,675,65.19,0.749,,putative 5xTM membrane BCR YitT family
fasta::barcode01.ffn:bc01_02872,-,bc01_02872,-,N,1131,61.89,0.795,,twitching motility protein PilU 
fasta::barcode01.ffn:bc01_02873,-,bc01_02873,-,N,1038,61.18,0.738,,twitching motility protein PilT 
fasta::barcode01.ffn:bc01_02874,-,bc01_02874,-,N,684,67.98,0.693,,Pyridoxal phosphate homeostasis protein
fasta::barcode01.ffn:bc01_02875,-,bc01_02875,-,N,861,71.78,0.715,,Pyrroline-5-carboxylate reductase
fasta::barcode01.ffn:bc01_02876,-,bc01_02876,-,N,423,64.78,0.758,,Bacterial DNA-binding protein
fasta::barcode01.ffn:bc01_02877,-,bc01_02877,-,N,432,68.29,0.542,,L-Ala--D-Glu endopeptidase
fasta::barcode01.ffn:bc01_02878,-,bc01_02878,-,N,381,67.72,0.616,,hypothetical protein
fasta::barcode01.ffn:bc01_02879,-,bc01_02879,-,N,540,66.3,0.588,,hypothetical protein
fasta::barcode01.ffn:bc01_02880,-,bc01_02880,-,N,597,64.99,0.621,,hypothetical protein
fasta::barcode01.ffn:bc01_02881,-,bc01_02881,-,N,543,66.11,0.67,,Protein/nucleic acid deglycase 2
fasta::barcode01.ffn:bc01_02882,-,bc01_02882,-,N,468,60.04,0.732,,SET domain protein
fasta::barcode01.ffn:bc01_02883,-,bc01_02883,-,N,459,66.23,0.643,,HTH-type transcriptional regulator CymR
fasta::barcode01.ffn:bc01_02884,-,bc01_02884,-,N,1458,61.32,0.751,,FeS cluster assembly protein SufB
fasta::barcode01.ffn:bc01_02885,-,bc01_02885,-,N,765,63.53,0.753,,Iron-regulated transporter IrtA 
fasta::barcode01.ffn:bc01_02886,-,bc01_02886,-,N,1263,67.38,0.702,,FeS cluster assembly protein SufD
fasta::barcode01.ffn:bc01_02887,-,bc01_02887,-,N,1173,66.07,0.754,,pyoverdine biosynthesis protein PvdN 
fasta::barcode01.ffn:bc01_02888,-,bc01_02888,-,N,540,67.78,0.79,,Acetyltransferase (GNAT) domain protein
fasta::barcode01.ffn:bc01_02889,-,bc01_02889,-,N,330,64.85,0.755,,Toluene 12-dioxygenase system ferredoxin subunit
fasta::barcode01.ffn:bc01_02890,-,bc01_02890,-,N,2319,65.03,0.781,,ferripyoverdine receptor FpvA 
fasta::barcode01.ffn:bc01_02891,-,bc01_02891,-,N,687,65.65,0.655,,PKHD-type hydroxylase
fasta::barcode01.ffn:bc01_02892,-,bc01_02892,-,N,756,71.3,0.707,,Secretory immunoglobulin A-binding protein EsiB
fasta::barcode01.ffn:bc01_02893,-,bc01_02893,-,N,645,66.98,0.671,,Putative PepSY_TM-like protein
fasta::barcode01.ffn:bc01_02894,-,bc01_02894,-,N,516,67.83,0.727,,hypothetical protein
fasta::barcode01.ffn:bc01_02895,-,bc01_02895,-,N,804,64.43,0.733,,hypothetical protein
fasta::barcode01.ffn:bc01_02896,-,bc01_02896,-,N,921,68.51,0.65,,FAD:protein FMN transferase
fasta::barcode01.ffn:bc01_02897,-,bc01_02897,-,N,1605,67.85,0.623,,Sulfite reductase [NADPH] flavoprotein alpha-component
fasta::barcode01.ffn:bc01_02898,-,bc01_02898,-,N,597,68.51,0.673,,Protein Ves
fasta::barcode01.ffn:bc01_02899,-,bc01_02899,-,N,333,57.06,0.469,,Helix-hairpin-helix motif protein
fasta::barcode01.ffn:bc01_02900,-,bc01_02900,-,N,1494,67,0.757,,Peptidase family M20/M25/M40
fasta::barcode01.ffn:bc01_02901,-,bc01_02901,-,N,273,65.57,0.757,,Transglycosylase associated protein
fasta::barcode01.ffn:bc01_02902,-,bc01_02902,-,N,1038,65.61,0.669,,N-acetylmuramate/N-acetylglucosamine kinase
fasta::barcode01.ffn:bc01_02903,-,bc01_02903,-,N,711,66.1,0.632,,D-glycero-d-manno-heptose 1-phosphate guanosyltransferase 
fasta::barcode01.ffn:bc01_02904,-,bc01_02904,-,N,702,69.94,0.631,,DnaA regulatory inactivator Hda
fasta::barcode01.ffn:bc01_02905,-,bc01_02905,-,N,1167,65.64,0.781,,Putative transport protein
fasta::barcode01.ffn:bc01_02906,-,bc01_02906,-,N,1101,70.12,0.722,,hypothetical protein
fasta::barcode01.ffn:bc01_02907,-,bc01_02907,-,N,1026,67.15,0.759,,phosphoribosylaminoimidazole synthetase 
fasta::barcode01.ffn:bc01_02908,-,bc01_02908,-,N,459,62.09,0.629,,hypothetical protein
fasta::barcode01.ffn:bc01_02909,-,bc01_02909,-,N,618,63.11,0.59,,hypothetical protein
fasta::barcode01.ffn:bc01_02910,-,bc01_02910,-,N,669,69.06,0.628,,Phosphoribosylglycinamide formyltransferase
fasta::barcode01.ffn:bc01_02911,-,bc01_02911,-,N,825,66.3,0.659,,hypothetical protein
fasta::barcode01.ffn:bc01_02912,-,bc01_02912,-,N,684,63.3,0.795,,hypothetical protein
fasta::barcode01.ffn:bc01_02913,-,bc01_02913,-,N,324,63.58,0.824,,hypothetical protein
fasta::barcode01.ffn:bc01_02914,-,bc01_02914,-,N,1275,68.24,0.806,,UDP-N-acetylglucosamine 1-carboxyvinyltransferase
fasta::barcode01.ffn:bc01_02915,-,bc01_02915,-,N,243,66.26,0.653,,BolA-like protein
fasta::barcode01.ffn:bc01_02916,-,bc01_02916,-,N,1002,70.86,0.803,,D-arabinose 5-phosphate isomerase 
fasta::barcode01.ffn:bc01_02917,-,bc01_02917,-,N,549,68.49,0.741,,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
fasta::barcode01.ffn:bc01_02918,-,bc01_02918,-,N,576,66.32,0.75,,Lipopolysaccharide export system protein LptC
fasta::barcode01.ffn:bc01_02919,-,bc01_02919,-,N,537,61.45,0.763,,Lipopolysaccharide export system protein LptA
fasta::barcode01.ffn:bc01_02920,-,bc01_02920,-,N,720,66.11,0.719,,iron(III ABC transporter ATP-binding protein 
fasta::barcode01.ffn:bc01_02921,-,bc01_02921,-,N,1395,67.89,0.717,,RNA polymerase factor sigma-54 
fasta::barcode01.ffn:bc01_02922,-,bc01_02922,-,N,318,63.21,0.671,,Ribosome hibernation promoting factor
